booking_id,hotel_type,lead_time_days,arrival_month,arrival_day,stays_weekend_nights,stays_week_nights,adults,children,booking_channel,deposit_type,customer_type,avg_daily_rate,special_requests,required_parking_spaces,previous_cancellations,previous_bookings_not_canceled,is_repeated_guest,is_canceled
ef44ac12-0591-45bd-8a5f-fd3e549bc6ea,ResortHotel,269,5,9,6,0,3,1,Corporate,Refundable,Contract,313.53,3,0,3,1,0,0
e6a5c155-6e68-43e9-a54c-2816467a130b,CityHotel,94,2,19,0,2,4,3,Corporate,NoDeposit,Transient-Party,147.16,3,1,1,10,1,0
53446bc6-a837-4095-b0e6-c9a799ba82d4,ResortHotel,349,5,7,2,3,4,2,Direct,NonRefund,Contract,410.22,2,2,0,1,0,0
93c436fb-4585-429a-8a3b-fcf8d2253f92,ResortHotel,192,11,6,3,7,1,2,Online,NonRefund,Transient,350.11,2,1,2,5,1,1
bab4472d-b8de-449f-9422-5a9e6c788c25,CityHotel,67,10,17,8,0,1,0,Online,Refundable,Contract,132.08,3,2,2,7,1,0
0ff4989e-897d-4f44-a2dd-ef60aed4e0ad,ResortHotel,170,11,3,2,2,2,2,Direct,NonRefund,Contract,208.57,0,2,5,8,1,1
28e16e06-4b88-4b45-b2e5-01086f137dd9,ResortHotel,274,11,9,4,1,3,1,Online,Refundable,Transient-Party,293.45,3,1,5,1,0,1
801742c1-ac86-48fa-b78f-6efc92f63338,CityHotel,239,7,8,12,0,3,2,Direct,Refundable,Group,124.9,0,2,1,5,1,1
2238d8df-71ec-4abe-97c4-c362c2550239,CityHotel,25,7,11,7,7,1,2,Direct,NoDeposit,Transient-Party,90.59,4,0,4,3,1,0
f736a644-a107-4410-b62a-d916c7d30a51,ResortHotel,121,1,9,1,1,4,3,Direct,Refundable,Group,97.74,5,0,4,10,1,1
f1832a86-d97a-4c99-a96f-cca60f9aa1d0,CityHotel,364,9,8,0,1,2,0,Corporate,Refundable,Transient,54.78,0,2,0,3,1,0
c472f61a-e5b3-425a-b921-3525d8d9df2b,ResortHotel,151,2,20,7,3,2,2,Direct,NonRefund,Group,113.96,4,0,0,1,0,0
28afdb41-1936-4e89-b839-bdcd2d2e8ea7,CityHotel,215,8,10,2,8,4,1,Direct,NoDeposit,Group,344,3,1,4,4,1,1
2406fee7-5744-4464-9216-bf580228b913,CityHotel,92,7,2,9,4,2,2,Online,NoDeposit,Contract,136.77,5,2,4,10,1,1
0aba1fb8-7127-400b-9dda-2b32793dddec,CityHotel,15,7,10,10,0,1,0,Corporate,NonRefund,Contract,468.96,4,2,0,3,1,0
285442f9-19cd-4a84-b4d0-192de80ac6de,ResortHotel,264,11,16,3,4,3,3,TravelAgent,Refundable,Group,440.15,0,0,1,5,1,0
f181ee36-f0ce-4705-aa29-4740126b4946,ResortHotel,7,4,14,2,2,4,0,TravelAgent,NonRefund,Group,460.98,5,2,0,6,1,0
19236881-54bc-4952-ab0f-65cfd2198947,CityHotel,182,10,2,6,0,3,1,Direct,NonRefund,Transient-Party,184.85,2,1,1,0,0,0
f197a289-9499-4721-95a9-60c5ea9e8d64,ResortHotel,216,9,20,0,5,2,0,TravelAgent,NoDeposit,Contract,381.17,2,2,4,9,1,1
f9b3b48f-62b4-426c-8d2f-c99d9579c88a,ResortHotel,134,1,23,7,2,2,3,Direct,NonRefund,Contract,298.31,3,1,1,6,1,0
51ea28d0-5009-4b52-9269-6e9fa12148f0,CityHotel,172,1,20,3,3,2,3,Corporate,NonRefund,Contract,355.84,1,1,3,6,1,1
809382d4-d319-45a6-81e3-4e7351bac809,CityHotel,47,3,21,1,13,2,0,Corporate,NonRefund,Group,364.11,5,0,0,6,1,0
76f7291b-6510-45ca-91b9-821a64c65800,ResortHotel,189,3,4,0,7,2,3,Direct,Refundable,Transient-Party,222.35,3,1,4,0,0,0
1bedf7d0-ea7b-4136-8b84-edb15d16d497,CityHotel,135,4,28,4,3,2,2,Online,NoDeposit,Transient-Party,476.73,5,0,5,4,1,1
ab34bcf4-a810-4139-afc1-9b7f8d3e1710,CityHotel,293,4,2,3,7,3,1,Online,Refundable,Group,203.95,5,1,3,1,0,1
c1b819d2-7040-48c9-9f90-fdf58289fa3a,CityHotel,332,3,21,11,0,2,2,Online,Refundable,Contract,260.16,1,0,2,0,0,1
59d411d8-bc9f-469b-9dba-c8d98c957aaf,CityHotel,308,9,24,3,11,4,3,Corporate,NonRefund,Transient-Party,352.44,4,1,2,2,0,0
dcde136d-71a9-40c2-af61-8936e91f66c6,CityHotel,40,1,15,2,3,3,1,Corporate,Refundable,Group,192.77,4,0,5,4,1,0
311f972a-f3ac-46fe-802c-d982e356d562,ResortHotel,151,7,20,12,1,4,2,TravelAgent,NoDeposit,Group,97.32,0,0,1,8,1,1
2675a39d-4721-4158-b2af-c5c47815e698,ResortHotel,162,6,13,2,1,4,3,Direct,NoDeposit,Transient,410.28,5,1,0,2,0,1
1711b11c-18a8-4170-bb1d-47728cb4226a,CityHotel,85,1,27,5,0,1,1,TravelAgent,NonRefund,Group,442.6,2,2,2,7,1,0
57ba0e20-7a75-4877-84a9-3aad9c30c0b6,CityHotel,45,8,13,1,3,1,3,Corporate,NoDeposit,Transient-Party,96.88,3,2,4,4,1,0
f41cc7f5-3365-441c-9e15-4d584dc51f78,CityHotel,182,3,18,1,0,1,1,Corporate,Refundable,Transient-Party,339.04,1,2,2,6,1,1
eb225a35-611a-4f72-a220-81d0e487442b,ResortHotel,70,11,21,2,12,2,2,Direct,NoDeposit,Group,458.42,2,2,2,3,1,1
db3a05f4-ad6f-4e6c-871b-54051cfaf6bf,ResortHotel,34,4,6,7,0,2,3,TravelAgent,NonRefund,Transient-Party,305.2,3,1,2,3,1,0
595606e3-33c7-465b-8180-f8f5331dcf6d,ResortHotel,53,12,6,7,6,2,2,Corporate,Refundable,Group,130.31,1,2,0,10,1,0
622fa0a3-f36c-40fe-a980-62cb7e0fc240,ResortHotel,179,3,8,0,2,1,1,Corporate,NoDeposit,Transient,142.88,0,1,0,4,1,1
4814b54a-9cde-4dee-bd91-cc457c6001ee,ResortHotel,105,12,9,1,0,3,1,Online,NonRefund,Contract,268.72,0,2,3,5,1,1
f17a64c2-9701-476b-b606-a20604177098,ResortHotel,10,12,21,2,5,1,1,Corporate,NoDeposit,Transient-Party,406.07,2,2,1,1,0,0
9a9e756c-4b4f-445c-9808-c7d193b87e8b,ResortHotel,150,9,23,10,4,4,0,Corporate,NoDeposit,Contract,399.44,5,1,3,2,0,1
2afb4f18-5c46-4373-bd8c-1e2218adb24d,CityHotel,243,9,28,2,12,1,3,TravelAgent,Refundable,Contract,74.69,3,1,0,2,0,0
fea625ea-812f-45ff-975c-bc18516b3869,ResortHotel,315,2,11,12,1,1,2,TravelAgent,NoDeposit,Group,460.3,4,0,0,2,0,0
a4be3691-1039-448d-95ff-8e72f78e572f,CityHotel,184,1,28,6,3,1,0,Corporate,Refundable,Transient-Party,348.44,3,1,4,5,1,1
eed37df3-661a-429f-8a74-478820edd082,ResortHotel,338,12,23,1,5,1,1,Online,NoDeposit,Contract,124.42,5,1,1,10,1,1
d1e0b332-a6bc-4637-8135-931950613102,ResortHotel,138,4,2,11,0,3,0,Corporate,NonRefund,Transient,327.7,2,2,1,4,1,0
eb50403c-8b40-41fa-9959-b2fa8a6f192c,ResortHotel,76,8,14,4,8,3,0,Corporate,Refundable,Group,394.32,2,2,1,6,1,0
185bf77e-438e-4dcd-b8d7-2c9dc46878d5,ResortHotel,66,4,6,1,5,1,3,TravelAgent,Refundable,Transient,179.81,0,0,1,6,1,0
506160a7-ba6a-4d7b-9239-90a750184f41,CityHotel,296,9,11,1,0,1,1,Direct,Refundable,Transient,225.56,4,0,5,4,1,0
d4f65475-7ccc-4db7-a8a7-a0734f73eb26,CityHotel,78,5,16,4,9,4,0,TravelAgent,Refundable,Transient-Party,476.06,3,2,3,6,1,0
8e429ecf-5ac3-448a-97df-76456f230eda,ResortHotel,87,11,15,6,0,2,0,Direct,NoDeposit,Group,271.79,0,2,4,2,0,1
ff89ece3-d5ca-4955-89e6-daa9e7992f2b,ResortHotel,233,10,5,0,1,2,3,Direct,NoDeposit,Transient,482.12,3,1,3,8,1,1
9a156a62-d11a-4631-8a47-586e5abdfcad,ResortHotel,186,7,6,12,1,3,2,Direct,Refundable,Contract,442.75,1,1,4,2,0,1
319a9e72-5eed-40f2-b853-fd19670438c5,CityHotel,274,9,24,1,1,1,1,Corporate,NonRefund,Transient,359.83,4,0,4,4,1,1
91a26baf-5e55-4752-8021-f58ae96273de,CityHotel,19,6,20,1,9,2,2,Direct,NonRefund,Contract,363.63,2,0,5,7,1,0
d7a20a21-7b8d-4746-87e9-76c7132f1748,ResortHotel,54,1,19,6,3,4,0,Corporate,NoDeposit,Transient,282.57,2,1,4,8,1,0
c7a6ba9f-a21f-4987-9b3a-12647cae5c7d,ResortHotel,176,10,4,4,0,3,3,Online,NoDeposit,Contract,454.28,2,0,2,2,0,1
a420647e-641d-4153-b4c1-b92c10a6a75e,CityHotel,317,6,12,3,3,2,0,TravelAgent,NonRefund,Transient,470.17,2,1,0,5,1,0
ddd0fe31-6bbc-46cf-ab42-13c588e57a81,CityHotel,250,12,21,11,3,3,1,Direct,Refundable,Transient,206.34,1,2,0,10,1,0
b1d3e104-43af-425a-a3ad-61e705165bc9,ResortHotel,250,9,13,2,0,3,1,Online,Refundable,Transient-Party,484.78,1,2,4,8,1,1
86c449ed-7c05-457d-a6dc-fd14f90d8efa,CityHotel,144,5,27,0,2,2,2,TravelAgent,NonRefund,Transient,225.46,3,2,3,1,0,0
e84dd299-ea4d-4c9d-81a1-9f8bfec03723,CityHotel,310,12,25,4,2,4,2,Online,Refundable,Contract,65.53,2,0,0,3,1,1
b6adb78c-8424-4c4a-bb66-39f87c936104,CityHotel,351,6,15,11,2,3,2,TravelAgent,NonRefund,Contract,330.4,1,0,2,6,1,1
f23e2c12-44ae-4b0b-b934-3393031917be,ResortHotel,172,3,10,2,1,1,2,Direct,NoDeposit,Contract,381.06,1,0,0,6,1,0
44c34d4a-6bfd-46b4-8dc9-dc8e2c9126ac,ResortHotel,129,2,27,3,0,3,0,Online,Refundable,Contract,394.8,0,2,0,2,0,0
29d54cc2-815d-4622-ae3f-0a64b8e422ae,CityHotel,108,4,27,5,0,4,2,Online,NoDeposit,Contract,132.42,2,1,2,1,0,0
6dd14bfe-44c6-4f2d-aa23-ae71acb44228,ResortHotel,79,9,27,1,11,4,3,Online,Refundable,Group,487.02,3,0,2,8,1,0
ed62ef52-c83f-4104-99f2-a5bf495c0cb8,ResortHotel,254,6,21,5,0,2,0,Corporate,NonRefund,Group,167.68,1,2,0,1,0,0
f68a3f7d-f491-4091-bd09-f745405a1be5,CityHotel,155,3,6,1,0,2,2,Online,Refundable,Transient,400.7,2,2,3,8,1,1
8f475122-62d6-4bd0-bd37-7bb24176ce0b,ResortHotel,257,11,26,1,0,3,0,Corporate,NoDeposit,Transient-Party,230.65,5,0,3,10,1,1
37da4218-9355-4f3e-b69e-b3b669728f36,CityHotel,63,4,3,3,4,1,2,Corporate,NonRefund,Contract,96.25,3,2,0,4,1,0
c4c4fece-1959-46c9-a9df-6f18e6d9629f,CityHotel,240,9,4,6,6,1,1,Online,NoDeposit,Transient,206.34,5,0,1,8,1,1
54777a52-7e30-42c8-9857-f72cbe1f81a7,ResortHotel,5,4,8,4,1,2,1,Direct,NoDeposit,Group,431.16,0,2,5,4,1,1
0598f990-9a22-4ce0-8d03-ef9cdb14096a,CityHotel,359,5,15,2,3,1,3,TravelAgent,NonRefund,Contract,299.16,2,0,4,6,1,1
e32af98c-0f7e-4a98-afeb-626c342ae246,CityHotel,204,5,14,4,5,3,3,Corporate,Refundable,Transient,64.06,5,0,4,7,1,1
30f53606-bb3c-4eae-a8c6-784c34466dc8,ResortHotel,139,1,14,3,1,1,0,TravelAgent,Refundable,Transient,85.11,4,1,2,5,1,0
3e4bb733-8ae3-4eab-a857-9b677a7f4ccd,CityHotel,62,6,6,0,7,4,0,Corporate,NoDeposit,Contract,251.39,3,2,5,0,0,0
03bd50cf-d879-45a8-b89d-bb59abd638a6,ResortHotel,153,12,26,0,2,2,3,Online,NoDeposit,Transient-Party,175.8,2,0,2,2,0,1
c2e4258c-de82-4703-827f-82ed5776cd71,CityHotel,133,5,27,4,2,2,1,TravelAgent,NonRefund,Contract,74.89,4,1,4,3,1,0
e83abf3a-adcb-4675-a041-5d6d4286ac01,ResortHotel,256,7,12,3,11,3,2,Online,NonRefund,Contract,460.52,0,0,3,10,1,1
245f7c0b-4383-4e6f-bb08-51dc09211be3,ResortHotel,146,5,17,5,2,1,1,TravelAgent,NonRefund,Contract,284.7,5,2,4,10,1,1
9917677c-ebe0-495d-bff6-fded8e97b860,ResortHotel,305,9,6,9,3,1,2,Online,Refundable,Contract,472.71,4,0,5,2,0,1
b4f4a606-cf88-41c4-9cd4-210cce3ba350,ResortHotel,71,5,6,2,0,3,2,Online,NonRefund,Transient-Party,275.36,5,1,2,10,1,0
68cf2774-43d3-419e-b8b7-55485c3b4df1,CityHotel,118,8,11,2,1,2,3,TravelAgent,NoDeposit,Group,304.23,3,1,4,2,0,0
3adbf4b4-5c49-4b2c-937a-a150f952bfee,CityHotel,67,12,24,0,10,1,0,Online,NoDeposit,Transient,429.54,2,1,3,10,1,0
73e5bbc8-622c-443a-a23f-38e29c8f72d7,ResortHotel,360,7,22,10,2,1,2,Online,Refundable,Transient,174.64,2,1,3,8,1,1
8804120c-e91d-402b-b9f7-fc8fdf26af57,ResortHotel,209,8,2,9,1,1,2,Direct,NonRefund,Transient,266.92,0,1,5,10,1,1
d1bc349c-0fc4-43a7-8b4a-add8d3d0c5a1,ResortHotel,47,11,24,2,1,3,0,TravelAgent,Refundable,Transient,374.41,4,0,2,7,1,0
1e6672dc-5272-43c6-bd75-47f8c1f19e9e,CityHotel,212,11,20,0,1,4,1,TravelAgent,Refundable,Transient,328.09,3,0,4,10,1,1
2696006d-48d5-4a1d-9b0c-e9b834c990c3,ResortHotel,353,3,13,3,0,2,0,Corporate,NonRefund,Transient-Party,54.65,5,0,0,8,1,0
2c3cd2f6-acc3-4082-a524-dd66aeb984f2,CityHotel,349,6,22,5,0,1,1,TravelAgent,NoDeposit,Transient,466.99,1,0,0,0,0,1
40b72c79-2c36-465d-ad1a-b71028830b1e,CityHotel,104,5,11,0,13,3,0,Corporate,Refundable,Group,90.9,4,0,4,5,1,0
f85bce4f-9a27-4645-af06-110e47754aa3,CityHotel,44,6,11,1,4,3,2,Corporate,NonRefund,Group,478.71,3,2,2,2,0,0
09e36fe8-9b16-4fa7-b1ad-d80318d7c8bb,ResortHotel,56,5,17,0,2,2,0,Direct,NonRefund,Transient,249.08,3,1,0,4,1,0
782e8ac7-761b-48d3-8124-df8d710bce6b,CityHotel,276,9,14,2,0,1,0,Online,NonRefund,Transient,466.57,3,1,2,7,1,1
cd30416d-04a0-49ca-94dc-1e1251bc75ca,ResortHotel,195,10,21,4,8,4,3,TravelAgent,NonRefund,Contract,395.55,5,1,4,6,1,0
7c14fdf9-81fe-43c0-96af-856d225b59b3,ResortHotel,207,4,28,9,3,3,2,TravelAgent,NonRefund,Transient,337.89,2,2,1,6,1,0
db846d0d-8007-4e9f-8a56-a13231af626e,CityHotel,182,5,7,1,12,1,1,Online,Refundable,Transient-Party,253.54,5,2,4,9,1,1
7cb0b7b4-9d2a-491f-818e-514d1dac92d0,ResortHotel,37,4,1,8,1,3,0,Direct,Refundable,Group,345.62,2,0,4,8,1,0
b098d6de-9c9a-4490-91b4-d8bc8be94fff,ResortHotel,56,4,27,3,10,3,1,Online,NoDeposit,Transient-Party,498.4,3,0,5,4,1,1
cbaba41e-9822-4c4e-88a8-9355c09c0fb7,ResortHotel,4,11,21,2,5,4,0,Corporate,NonRefund,Contract,404.2,5,1,5,5,1,0
7811166d-7f88-4869-bedf-11bb3617053c,ResortHotel,197,2,16,3,2,1,2,Online,NoDeposit,Contract,194.69,3,2,2,10,1,1
e40e7a02-cbac-4133-a3e4-1b22d790d7ee,ResortHotel,218,8,25,2,5,2,3,Corporate,Refundable,Transient,376.84,3,0,4,10,1,1
c915efd6-f799-4edb-ad13-ae72fa93e978,CityHotel,266,9,4,5,2,2,1,Corporate,Refundable,Contract,428.64,1,2,1,8,1,0
d3a3c4f7-11f0-4880-8766-49a0a0cb7c13,CityHotel,11,2,16,0,1,1,1,Corporate,NoDeposit,Contract,172.08,3,1,3,7,1,0
c7b5b58d-7420-4953-9e16-8dd389ce3838,CityHotel,290,9,25,7,0,4,1,Online,NonRefund,Contract,244.4,1,2,2,9,1,1
cb3bb605-b838-41e3-8733-36c305a070e1,CityHotel,319,3,10,1,7,1,0,Corporate,NonRefund,Transient,214.28,0,1,4,4,1,1
abdd8784-9f3d-4ab5-843c-ca8a9dbf33c1,CityHotel,59,1,25,3,0,4,3,TravelAgent,NonRefund,Transient-Party,298.65,0,2,2,4,1,0
90d4e832-4cfc-4fb3-b0b8-b5463cc87ae2,ResortHotel,202,6,26,1,3,1,0,TravelAgent,Refundable,Group,493.95,0,1,0,4,1,0
eb86df12-91d9-4411-94fa-a3b96606c266,ResortHotel,179,4,6,5,4,1,0,Online,NonRefund,Transient-Party,481.77,3,2,0,3,1,0
d35e114e-f722-42a7-8ddf-b990fb033839,ResortHotel,248,2,13,4,10,1,1,TravelAgent,NonRefund,Contract,206.43,3,2,3,6,1,1
76bf49fb-88f2-4741-88e8-93b8bb12c336,ResortHotel,3,1,19,1,0,2,0,TravelAgent,Refundable,Contract,494.95,4,1,4,8,1,0
06cbbb03-4e3e-4073-884a-8987451f3a21,ResortHotel,283,2,21,4,10,2,1,Direct,NonRefund,Contract,223.07,5,1,4,2,0,0
02be7cf7-2098-47a8-ab04-eb7fb3dea02e,CityHotel,118,8,23,3,4,1,3,Online,Refundable,Transient,350.46,2,2,3,2,0,0
91981bcb-f6f6-4fd7-82d7-bb6a498f4cdf,ResortHotel,337,11,3,11,3,4,1,Online,NoDeposit,Transient,409.01,1,1,0,10,1,1
bcefe52d-78c9-4222-9b59-d79d86acf231,ResortHotel,135,4,10,5,5,2,0,TravelAgent,NonRefund,Group,362.4,4,2,5,5,1,1
0893e60e-2064-49be-8e23-92512da916ac,ResortHotel,23,3,5,3,11,2,2,Corporate,NoDeposit,Contract,354.98,2,0,1,4,1,0
4e1e0d32-7342-4542-bffd-189d98892a1e,ResortHotel,32,10,3,3,2,3,0,Corporate,NonRefund,Transient-Party,226.65,1,1,4,6,1,0
5b656480-39e0-488d-86f6-2e973caf9d9e,ResortHotel,38,2,5,8,5,3,1,Online,NoDeposit,Group,361.39,1,2,5,4,1,0
336a691d-26ac-471e-a93e-e6cfaa1622c1,ResortHotel,10,9,27,7,2,3,0,Corporate,NoDeposit,Contract,273.85,1,2,4,5,1,0
6f07dc4b-fcf9-4b90-a7af-33312c52e8f7,CityHotel,209,10,28,6,2,1,1,Online,NonRefund,Transient,470.69,3,0,3,2,0,1
869e6c69-b71f-4056-864a-471dd93a031c,ResortHotel,343,3,16,13,1,4,2,TravelAgent,NonRefund,Transient,401.79,4,2,5,7,1,1
16541be2-830a-4068-b880-aca24794ea82,CityHotel,108,5,5,4,7,3,3,TravelAgent,NoDeposit,Group,317.44,4,1,4,7,1,0
e86690a1-e23f-4d2f-9c16-c4560c4838cf,CityHotel,85,10,2,6,5,4,0,Online,NoDeposit,Group,482.6,4,0,4,6,1,0
25e0127a-59ce-4a7d-ba3e-5d08eba72179,ResortHotel,111,7,21,2,2,4,3,Corporate,Refundable,Contract,57.05,2,0,1,9,1,0
018951d4-4fb2-4ab2-b78b-a7f07964d0df,CityHotel,281,7,5,4,1,3,2,Direct,NoDeposit,Group,82.1,5,1,5,7,1,1
45e4691e-6af7-470e-aa0f-288b110d2f65,CityHotel,38,8,20,4,2,1,0,TravelAgent,Refundable,Transient-Party,437.22,5,1,2,10,1,0
8fd09b2a-c07b-4c37-bd3a-538bcb89a307,CityHotel,180,7,21,3,4,2,3,Online,Refundable,Group,323.15,2,0,0,7,1,1
0e03b9f2-7896-40b7-a7ab-ae7f474232e7,CityHotel,176,2,10,0,9,3,3,Corporate,NonRefund,Group,236.82,1,0,0,4,1,0
04f3dbd2-69a0-4920-9d4c-2f80c3edb2c6,ResortHotel,49,9,10,6,1,4,0,Online,NoDeposit,Transient-Party,126.61,2,1,0,0,0,0
8a500e7c-a647-4a25-bc74-9f803502f12b,ResortHotel,253,4,25,0,3,1,0,TravelAgent,NoDeposit,Transient,316.98,5,1,1,1,0,0
5b00abb1-e797-488a-bebb-1619acbee1a5,ResortHotel,18,3,1,11,0,1,3,Direct,NonRefund,Contract,68.16,3,0,3,10,1,0
363b33b1-4a45-4342-8701-edce346aa37f,CityHotel,55,8,24,9,3,3,3,TravelAgent,Refundable,Transient-Party,376.47,3,0,1,2,0,0
e84be715-5fe2-495b-b367-fc0eb903ac4f,CityHotel,82,1,26,3,0,4,1,Corporate,NoDeposit,Transient,300.34,5,0,4,5,1,1
fb3d382a-51b0-44d2-95a0-b15292f1e941,CityHotel,106,11,4,8,6,2,3,Direct,NoDeposit,Transient-Party,129.21,1,2,1,9,1,0
76c838e0-8a63-44ea-beaa-994782ec47a4,ResortHotel,133,4,2,10,3,3,3,Direct,NonRefund,Contract,121.91,1,1,2,5,1,1
32557bd9-48d4-49fe-a23d-d59370bf9479,ResortHotel,167,9,6,3,5,1,1,Corporate,Refundable,Transient,224.07,1,2,0,5,1,0
82153eee-c3e9-4621-a7d7-e4d28c1468c3,ResortHotel,128,10,13,9,3,2,1,Online,Refundable,Transient,400.9,4,2,2,10,1,1
1e7d0817-ec59-461d-aa99-6b63f2811f7d,ResortHotel,148,3,12,5,9,4,1,Direct,NonRefund,Contract,209.9,1,2,1,5,1,0
a51ce0c5-1b15-4af7-a805-217bb756bfcf,CityHotel,5,12,3,10,1,3,3,Corporate,NonRefund,Transient,419.49,3,2,3,2,0,0
938d919f-0586-458b-83dd-ef545eb060e2,CityHotel,322,11,8,9,4,3,3,TravelAgent,NonRefund,Transient,233.24,5,0,1,2,0,0
7b380d86-026f-40cd-bb0e-2f6c0ef2c495,CityHotel,26,7,11,4,3,3,1,Online,NonRefund,Group,402.74,3,0,3,10,1,0
0db2f50d-a1bd-4c26-90e0-c871e73cc02d,ResortHotel,351,11,16,7,4,1,3,Corporate,Refundable,Contract,152.76,3,2,5,3,1,1
a9d07ff1-7206-468e-b655-cbd0e90c8093,ResortHotel,272,1,3,1,3,1,2,TravelAgent,Refundable,Contract,232.87,2,0,5,9,1,1
3337880e-d62e-4b92-92fe-e08c60c6f79c,CityHotel,265,6,4,4,2,1,1,TravelAgent,NoDeposit,Transient-Party,124.27,5,1,1,2,0,1
e75f0d26-ce5b-4d9c-9905-2782cce47fef,ResortHotel,257,2,12,2,8,3,2,Corporate,NoDeposit,Transient,485.06,0,1,5,6,1,1
3d55eee2-44b4-41f0-8ba2-3b88faa56ef4,CityHotel,267,9,27,1,0,1,3,Direct,NonRefund,Group,87.18,5,2,0,2,0,0
15d28d6e-ac32-4216-8180-efaacd71ca09,CityHotel,289,8,26,3,8,3,1,Direct,Refundable,Group,326.75,2,2,0,10,1,0
b8fdf5d9-a6a1-48af-a682-d6a778dbd70e,CityHotel,33,6,13,1,7,1,1,Online,NoDeposit,Transient-Party,427.25,4,1,5,5,1,0
03623d18-982a-40d2-99d9-cf27f6d54422,CityHotel,181,11,13,2,10,1,2,Online,Refundable,Transient,50.01,4,2,5,5,1,1
7d9dc9bb-3f1f-470e-9eb9-1a0952961ffe,CityHotel,127,4,2,4,0,4,0,TravelAgent,NonRefund,Contract,425.69,1,0,3,4,1,0
17c4dee8-8fd3-4941-b63a-b9824fce1d06,ResortHotel,321,8,25,0,13,3,1,Direct,Refundable,Group,464.44,0,1,5,9,1,1
a0c932e3-93fb-4e7b-88dd-3c34e10cc67c,ResortHotel,175,12,1,3,7,1,2,Corporate,NoDeposit,Contract,421.15,0,1,5,8,1,1
0f55a228-7bfe-450c-9854-5d0170643850,CityHotel,158,10,11,3,1,4,3,Direct,Refundable,Contract,190.92,0,2,2,9,1,1
6f8ac39b-7cd9-4c0e-b067-57f3f0faa76d,ResortHotel,310,2,3,0,8,3,1,Direct,NoDeposit,Transient-Party,490.68,1,1,4,7,1,1
4cfe29b1-e19f-4079-ad11-0f42131f80ca,ResortHotel,48,4,14,0,1,1,1,Online,NonRefund,Group,205.64,5,2,5,1,0,0
39cf7c4c-319a-4bf2-83d2-cb09afdc1497,ResortHotel,20,10,15,3,6,2,2,Online,NonRefund,Transient,356.68,3,0,5,9,1,0
2b18d33c-2dd6-43e9-93de-509d7a15086e,CityHotel,94,1,6,7,5,3,3,Online,Refundable,Contract,165.17,4,0,2,2,0,0
7a06571f-0844-4b06-b74d-7fe8f5685ab4,ResortHotel,259,9,20,6,5,2,3,Online,NoDeposit,Contract,72.97,2,2,1,8,1,1
70d72aa4-9f7c-4bdc-9439-879a2f5a2742,CityHotel,148,7,19,0,2,2,2,Direct,Refundable,Transient,465.57,2,0,4,5,1,1
63836b9c-ec20-4a57-b50f-5343476ea31f,ResortHotel,186,7,14,0,2,2,2,Online,Refundable,Group,406.81,3,2,3,2,0,1
799a25a1-26d3-4d6b-b69a-b9476c903916,CityHotel,150,11,4,7,4,2,2,Corporate,Refundable,Transient-Party,209.06,1,2,2,9,1,1
933b1640-c6a2-45f0-ad6f-c004a6baf89a,ResortHotel,317,1,1,3,2,3,3,Online,NonRefund,Transient-Party,179.2,4,0,4,7,1,1
49f29919-6c81-453d-9220-a33f7a67f30e,CityHotel,237,11,5,1,2,3,0,TravelAgent,Refundable,Contract,94.89,3,0,3,9,1,1
15d3c0f2-54e8-4d62-b1ba-8c39ffa9cd69,CityHotel,6,2,25,5,0,4,0,Direct,NonRefund,Transient,311.05,0,1,3,8,1,0
a8442564-a173-4d7a-97a4-660eb4993e8e,ResortHotel,63,9,13,0,3,3,0,Corporate,Refundable,Transient-Party,110.3,1,1,5,4,1,0
722346ea-1d08-4a7c-9df4-1d72befd133f,CityHotel,303,2,17,2,9,1,3,Corporate,NonRefund,Group,276.22,1,0,0,5,1,0
85ce8806-8df1-415f-927c-5753df629e48,ResortHotel,298,2,8,2,8,2,1,TravelAgent,Refundable,Contract,382.09,1,2,0,9,1,0
1586c0b8-0ae0-41a6-b543-157fb86b4b6e,ResortHotel,120,6,1,2,7,4,3,Direct,NoDeposit,Contract,212.88,2,1,0,0,0,0
f6537c88-a864-409d-8c2e-7d9502160a31,CityHotel,21,9,17,1,0,1,3,Corporate,NonRefund,Contract,401.09,4,2,1,2,0,0
5041e3bd-4feb-4898-8c98-a47b691f261e,ResortHotel,9,3,10,1,2,4,3,Direct,NonRefund,Transient-Party,84.51,0,1,4,9,1,0
342e95ff-0d9d-4288-b410-1c86d3b19811,CityHotel,180,12,14,10,1,2,1,TravelAgent,Refundable,Contract,469.39,5,2,0,0,0,0
e2ac23ca-8971-4075-ac50-44bf142dca0c,ResortHotel,88,8,17,3,4,4,2,Corporate,Refundable,Contract,376.67,1,1,4,2,0,0
7a104951-ec2e-438a-aec4-620d9f555869,CityHotel,249,6,3,0,1,4,2,TravelAgent,NoDeposit,Group,427.33,4,1,5,9,1,1
bc20b69c-b8aa-42f2-9e03-356ceb7e1e72,CityHotel,83,5,18,10,4,2,0,TravelAgent,Refundable,Group,281.31,4,0,3,2,0,0
2f32552b-be3d-4ba0-8542-ea2f0f5bcfeb,ResortHotel,234,3,22,0,4,3,1,Online,NonRefund,Transient,467.06,1,1,3,10,1,1
cf799928-6ee6-4686-b143-428ce36624b2,CityHotel,186,5,17,3,7,4,0,Direct,NoDeposit,Contract,475.96,3,0,2,6,1,1
